HS Code,Goods Shipped
38086990,"(002 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29242120,80 ZB DIUREX TECNICO AGRICULTURAL HERBICIDE U.N NO.3077 CLASS:9 P.G III
29242943,S-METOLACHLOR TECHNICAL
29340000,"60 PALLETS SAID TO CONTAIN: UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S., (AZOXYSTROBIN AND BENZOVINDIFLUPYR), CLASS 9, PG III,"
29242943,S-METOLACHLOR TECHNICAL
29333999,"4 BLK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29335990,"(002 40´ X 8´ X 8´6"" GENERAL PU SLAC 40 PALLETS AZOXYSTROBIN TECHNICAL 760 KG FUNGICIDE"
29309000,"UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON), CLASS 6.1, P P G III MARINE POLLUTANT"
29242943,S-METOLACHLOR
29331900,"UN-NR.2588 PESTICIDE,SOLID,TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLAS S 6.1 PACKING GROUP III"
38089200,60 PK SAID TO CONTAIN 10 FLEXIBLE IBC ELATUS FUNGICIDE
38089200,60 PK SAID TO CONTAIN 10 BIG BAGS ELATUS 600 KG FUNGICIDE
29331900,"PESTICIDE,SOLID, TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLA SS 6.1 PACKING GROUP III"
29242943,S-METOLACHLOR
29242943,S-METOLACHLOR TECHNICAL
38089200,60 PK SAID TO CONTAIN 10 BIG BAGS ELATUS FUNGICIDE
29331900,"UN-NR.2588 PESTICIDE,SOLID, TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLA:SS 6.1 PACKING GROUP III"
29333999,"4 BLK UN 2922 PARAQUAT TECNICO, CORROSIVE LIQUID TOXIC, N.O.S.(PARAQUAT DICHLORIDE) CLASS 8 (6.1) PG: III"
29309000,"UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON), CLASS 6.1, P G III MARINE POLLUTANT"
29333999,"4 BLK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
38089299,60 PALLETS FUNGICIDE (AZOXYSTROBIN AND BENZOVINDIFLUPYR
29333999,"4 BLK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29333999,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
38086900,"(002) 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29333999,"4 BLK UN 2922 PARAQUAT TECNICO, CORROSIVE LIQUID TOXIC, N.O.S.(PARAQUAT DICHLORIDE) CLASS 8 (6.1) PG: III"
38089199,"3 X 20TK CONTAINERS 3 TANK (LAMBDA-CYHALOTHRIN NAPTHALENE),"
29321300,"02 40´ X 8´ X 8´6"" GENERAL PU SLAC 160 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38237030,"12 TNK ROFANOL 70,75V (CETYL OLEYL ALCOHOL)"
38089290,"06 20´ X 8´ X 8´6"" GENERAL PU SLAC 60 PALLETS CONTAINING 10 IBC AMISTAR TOP 1000 L FUNGICIDE"
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38086900,"2 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29333999,"4 BULK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE)"
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29339969,"40 BIG BAGS CYPROCONAZOL TECHNICAL FUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (CYPROCONAZOLE) CLASS 9, UN 3077, PG III"
29242999,12 DRUMS METALAXIL-M TECH
29349999,60 PALLETS PROPICONAZOLE TEC FUNGICIDE
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29333984,"UN.2922 CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT TECNICO) CLASS 8 (6.:1) PACKING GROUP III"
38237030,"13 TANK OF ROFANOL 70,75V (CETYL OLEYL ALCOHOL)"
29321300,"02 40´ X 8´ X 8´6"" GENERAL PU SLAC 160 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38089199,"3 X 20TK   CONTAINERS SHIPPER´S OWNED  CONTAINER  UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III,"
29051999,20 PALLETS FATTY ALCOHOLS ALFOL
29309000,"UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON),"
29309000,"UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON),"
38086900,"04 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK AMPLIGO 150 1 L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38249000,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 53 DRUMS FLAMMABLE LIQUID, N.O.S. (PYRADINE, ALKYL DERIVS.) PACKING GROUP: III"
29341090,"180 DRUMS THIAMETHOXAM TECHNICAL 60 KG INSECTICIDE FLAMMABLE SOLID, ORGANIC, N.O.S. (THIAMETHOXAM) CL. 4.1 UN 1325, PG II"
38086900,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK KARATE ZEON 50 CS 21800 L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (LAMBDA-CYHALOTHRIN) , CLASS 9, PG III"
38089200,"06 20´ X 8´ X 8´6"" TANK CONTA SLAC 6 TANK, RECTANGULAR PRIORI XTRA ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (AZOXYSTROBIN AND CYPROCONAZOLE)"
29242943,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK CONTAINER CONTAINING ACTIVITY: CHEMICALS SPOT PRODUCT DETAILS UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
29322000,"120 DRUMS ABAMECTIN TECHNICAL FUNGICIDE TOXIC SOLID, ORGANIC, N.O.S. (ABAMECTIN)"
29242943,"04 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK CONTAINER CONTAINING ACTIVITY: CHEMICALS SPOT PRODUCT DETAILS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
29341090,S.T.C. 180 DRUMSTHIAMETHOXAM TECHNICAL 60 KG INSECTICIDE
38089329,"80 DRUMS WOODEN TOPIK 240EC 200 L HERBICIDE ENVIRONMENTALLYHAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CLODINAFOP-PROPARGYL AND CLOQUINTOCET-MEXYL), CL. 9 UN 3082, PGIII, MARINE POLLUTANT"
38080000,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29349999,140 PALLETS SCORE TECNICO FUNGICIDE
29242943,"04 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK CONTAINER CONTAINING: UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
29242943,"04 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK CONTAINER CHEMICALS SPOT UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
38080000,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29339969,"40 BIG BAGS CYPROCONAZOL TECHNICAL FUNGICIDE ENVIRONMENETALLY HAZARDOUS SUBSTANCE,SOLID CL.9 UN 3077, PG III, MARINE POLLUTANT"
29349939,"360 DRUMSWOODEN PACKAGE BRAFUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (DIFENOCONAZOLE) CL.9 UN3077, PG III, MARINE POLLUTANT"
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L NSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38086900,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29242943,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK CONTAINER CONTAINING: ACTIVITY: CHEMICALS SPOT UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
38086900,"1 BULK KARATE ZEON 50 CS 21800 L INSECTICIDE UN308:2 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (LAMBDA-CYHALOTHR´ IN), CLASS 9, PG III,"
29242943,"2 X 20´TANK CONTAINER S.T.C. 2 TANK UN: 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE,LIQUID,N.O.S. (CONTAINS S-METOLACHLOR)"
38089200,4*20 10 PALLETS 10 IBC AMISTAR TOP 1000
29242943,"4 X 20´TANK CONTAINER S.T.C. 4 TANK UN: 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE,LIQUID,N.O.S. (CONTAINS S-METOLACHLOR)"
29242943,"4 X 20´TANK CONTAINER S.T.C. 4 TANK UN: 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE,LIQUID,N.O.S. (CONTAINS: S-METOLACHLOR)"
29333900,"4 BULK   UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE)"
29333900,"4 BULK   UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE)"
29242943,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK CONTAINER CHEMICALS SPOT PRODUCT DETAILS UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
38086900,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L SECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38089200,"FUNGICIDE IMO: UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR), CLASS 9,PG III, MARINE POLLUTANT"
29333900,"3 BULK   UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE)"
29333900,"1 BULK FLUAZIFOP-P-BUTYL,UN .(SUBSTITUTED BENZENOID HYDROCARBONS AND FLUAZIFOP-P-BUTYL),"
38080000,"8 IBC CRUISER OPTI BULK 1000 L SEEDTREATMENT ENVIRONMENTALLYHAZARDOUS SUBSTANCE, LIQUID, N.O.S. (THIAMETHOXA AND LAMBDA-CYHALOTHRIN) CL. 9 UN 3082, PG III, MARINE POLLUTANT"
38089200,"S.T.C. 10 BIG BAGS DELIVERY NO.: 85335825 , PO.: 4501046978 ELATUS 600 KG FUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN ANDBENZOVINDIFLUPYR)"
29242943,"4 X 20´TANK CONTAINER S.T.C. 4 TANK UN: 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE,LIQUID,N.O.S. (CONTAINS S-METOLACHLOR)"
29242943,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK CONTAINER COANTAINING: ACTIVITY: CHEMICALS SPOT PRODUCT DETAILS UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
29242943,"4 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 SOW TANK CONTAINER UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
29242120,240 BIG BAGS DIUREX TECNICO AGRICULTURAL   HERBICIDE
34021300,"ONE 40´ X 8´ X 8´6"" GENERAL PU SLAC 92 FIBER DRUMS LOADED ON 23 PALLETS TETRONIC 1107 PRILL"
38089199,"5 X 20TK CONTAINERS 5 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE), CLASS 9, PG III,"
38089199,"5 X 20TK CONTAINERS 5 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE), CLASS 9, PG III"
29321300,"04 40´ X 8´ X 9´6"" HIGH CUBE SLAC 320 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38089199,"3 X 20TK CONTAINER 3 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE), CLASS 9, PG III,"
29341090,"20 PALLETS S.T.C. 180 DRUMS THIAMETHOXAM TECHNICAL 60 KG INSECTICIDE IMO: UN 1325 FLAMM ABLE SOLID, ORGANIC, N.O.S. (THIAMETHOXAM), CLASS 4.1, PG II"
29341090,"20 PALLETS S.T.C. 180 DRUMS THIAMETHOXA TECHNICAL 60 KG INSECTICIDE IMO: UN 1325 FLAM MABLE SOLID, ORGANIC, N.O.S. (THIAMETHOXAM), CLASS 4.1, PG II,"
29333900,"2 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29242943,"002 20´ X 8´ X 8´6"" TANK CONTA SLAC 002 TANK S-METOLACHLOR"
38089200,"10 BIG BAGS FUMIGATED ELATUS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR) CL.9 UN 3077, PG III"
29242943,"003 20´ X 8´ X 8´6"" TANK CONTA SLAC 3 TANK CONTAINER S-METOLACHLOR"
29242943,"002 20´ X 8´ X 8´6"" TANK CONTA SLAC 002 TANK S-METOLACHLOR"
29333900,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29333900,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29242943,"004 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK CONTAINER S-METOLACHLOR"
38080000,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29339900,"20 PALLETS CAPROCONAZOL TECHNICAL FUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (CYPROCONAZOLE),"
29333900,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
38080000,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID (LAMBDA-CYHALOTHRIN),"
29333900,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29242943,"003 20´ X 8´ X 8´6"" TANK CONTA SLAC 3 TANK CONTAINER S-METOLACHLOR"
29359099,3 ISO TANK FOMESAFEN 48% AQUEOUS  SOLUTION
29214329,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 20 PALLETS FLUMETRALIN TECNICO SYNGENTA 4 180 DRUMS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID. N.O.S (FLUMETRALIN),"
29309000,"UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON),"
29333984,"UN.2922 CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT TECNICO) CLASS 8 (6.:1) PACKING GROUP III"
38089199,"5 X 20TK CONTAINERS 5 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE),"
29321300,"02 40´ X 8´ X 9´6"" HIGH CUBE SLAC 122 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38089199,"5 X 20 TK CONTAINERS 5 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE),"
38089199,"2 X 20TK CONTAINERS 2 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE),"
29321300,"04 40´ X 8´ X 9´6"" HIGH CUBE SLAC 268 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38237030,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK ROFANOL 70,75V (CETYL OLEYL ALCOHOL)"
29341090,"720 DRUMS THIAMETHOXAM TECHNICAL INSECTICIDE FLAMMABLE SOLID, ORGANIC, N.O.S. (THIAMETHOXAM)CL. 4.1,"
29349939,"1260 DRUMS BRAFUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (DIFENOCONAZOLE)"
29349939,"1620 DRUMS BRAFUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (DIFENOCONAZOLE)"
29333999,"1 BULK UN 2922 PARAQUAT TECNICO, CORROSIVE LIQUID TOXIC, N.O.S.(PARAQUAT DICHLORIDE) CLASS 8 (6.1) PG: III"
38081000,1 BULK KARATE ZEON 50 CS 21800 L INSE:CTICIDE TANK
29333999,"1 BULK FLUAZIFOP-P-BUTYL,UN 1993,FLAMMABLE LIQUID N.O.S.(SUBSTITUTED BENZENOID HYDROCARBONS AND FLUAZIFOP-P-BUTYL), CLASS 3, PG:III,"
38080000,1 BULK ENGEO PLENO 22000L INSECTICIDE
38081000,CONTAIN 1 BULK KARATE ZE:ON 50 CS 21800 L INSECTICIDE
29333999,4 BULK PARAQUAT TECNICO CORROSIVE LIQUID TOXIC .(PARAQUAT DICHLORIDE)
29333999,4 BULK PARAQUAT TECNICO CORROSIVE LIQUID TOXIC .(PARAQUAT DICHLORIDE)
38080000,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK, RECTANGULAR KARATE 250 CS INSECTICIDE UN 3352 PYRETHROID PESTICIDE, LIQUID, TOXIC (LAMBDA-CYHALOTHRIN) 6.1 () PG III"
29335949,20 FLEXIBLE AZOXYSTROBIN TECHNICAL
38080000,"(002) 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29214945,"ONE 40´ X 8´ X 8´6"" GENERAL PU SLAC 30 PALLETS FLUMETRALIN TECNICO SYNGENTA 4 265 DRUMS UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID. N.O.S (FLUMETRALIN), CLASS 9, PGIII"
38089100,4 X 20TK CONTAINERS SUBSTANCE LIQUID NOS LAMBDA-CYHALOTHRIN NAPTHALENE
29333984,"CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT TECNICO)"
29333984,"UN.2922 CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT TECNICO)"
29242943,"03 20´ X 8´ X 8´6"" TANK CONTA SLAC 3 TANK CONTAINER ENVIRONMENTALLY HAZARDOUS  SUBSTANCE, LIQUID, N.O.S.  (CONTAINS S-METOLACHLOR)"
38237030,"08 20´ X 8´ X 8´6"" TANK CONTA SLAC 8 TANK ROFANOL 70,75V (CETYL OLEYL ALCOHOL)"
29242943,"04 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK CONTAINER CONTAINING ENVIRONMENTALLY HAZARDOUS  SUBSTANCE, LIQUID, N.O.S.  (CONTAINS S-METOLACHLOR)"
29349935,"8 DRUMS PROPICONAZOLE TEC 220 KG FUNGICIDE ENVIRONMENTALLY HAZARDOUSSUBSTANCE, LIQUID, N.O.S. (PROPICONAZOLE) CL. 9 UN3082, PG III,"
29349939,"360 DRUMS SCORE TECNICO 50 KG BRAFUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (DIFENOCONAZOLE) CL. 9 UN 3077, PG III,"
38089200,"10 PALLET S.T.C.: 10 FLEXIBLE UNIX 750 WG 400 KGFUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (CYPRODINIL), CL. 9 UN 3077, PG III,"
29333999,"1 BULK FLUAZIFOP-P-BUTYL,UN 1993,FLAMMABLE LIQUID N.O.S.(SUBSTITUTED BENZENOID HYDROCARBONS AND FLUAZIFOP-P-BUTYL), CLASS"
38081000,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK, RECTANGULAR KARATE 250 CS INSECTICIDE UN 3352 PYRETHROID PESTICIDE, LIQUID, TOXIC (LAMBDA-CYHALOTHRIN) 6.1 () PG III"
29333984,"04 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANKS UN.2922 CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT DICHLORIDE)"
38081000,"2 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38237030,"5X20´TK CONTAINERS STC 5 TANK OF ROFANOL 70,75V  (CETYL OLEYL ALCOHOL)"
38081000,"2 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38089100,"6 X 20TK CONTAINER 6 TANK ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE),"
29321300,"4 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 320 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38089100,"4 X 20TK CONTAINERS 4 TANK ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE),"
29242943,"03 X 20´ X 8´ X 8´6"" TANK CONTA SLAC 3 TANK CONTAINER CONTAINING ACTIVITY: CHEMICALS SPOT UN : 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS : S-METOLACHLOR) CLASS : 9 PG : III"
38237030,"04 X 20´ X 8´ X 8´6"" TANK CONTA SLAC 4 TANK ROFANOL 70,75V (CETYL OLEYL ALCOHOL)"
38089200,"17 FLEXIBLE IBC FUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (CYPRODINIL),"
29333984,"UN.2922 CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT DICHLORIDE)"
38237030,"13 X 20´TK SHIPPER´S OWN CONTAINERS STC.: 13 TANK ROFANOL 70,75V  (CETYL OLEYL ALCOHOL)"
38089200,"17 PALLETS FUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID,N.O.S. (CYPRODINIL), CL"
38081000,"2 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
38081000,"2 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
29339969,40 PALLETS SAID TO CONTAIN CYPROCONAZOL TECHNICAL FUNGICIDE
